,hospital_id,date,高度急性期,急性期,回復期,慢性期,介護保険施設等
1203,H00058,2021-08-07,0,1,9,14,0
1204,H00058,2021-08-08,0,1,9,13,0
1205,H00058,2021-08-09,0,1,9,13,0
1206,H00058,2021-08-10,0,1,9,13,0
1207,H00058,2021-08-11,0,1,9,15,0
1208,H00058,2021-08-12,0,1,9,15,0
1209,H00058,2021-08-13,0,1,9,15,0
1210,H00058,2021-08-14,0,1,9,15,0
1211,H00058,2021-08-15,0,1,9,15,0
1212,H00058,2021-08-16,0,1,9,15,0
1213,H00058,2021-08-17,0,1,9,15,0
1214,H00058,2021-08-18,0,1,9,15,0
1215,H00058,2021-08-19,0,1,9,15,0
1216,H00058,2021-08-20,0,1,9,15,0
1217,H00058,2021-08-21,0,1,9,15,0
1218,H00059,2021-08-01,0,4,0,2,0
1219,H00059,2021-08-02,0,4,0,2,0
1220,H00059,2021-08-03,0,4,0,2,0
1221,H00059,2021-08-04,0,4,0,2,0
1222,H00059,2021-08-05,0,4,0,2,0
1223,H00059,2021-08-06,0,4,0,2,0
1224,H00059,2021-08-07,0,4,0,2,0
1225,H00059,2021-08-08,0,4,0,2,0
1226,H00059,2021-08-09,0,4,0,2,0
1227,H00059,2021-08-10,0,4,0,2,0
1228,H00059,2021-08-11,0,4,0,2,0
1229,H00059,2021-08-12,0,4,0,2,0
1230,H00059,2021-08-13,0,4,0,2,0
1231,H00059,2021-08-14,0,4,0,2,0
1232,H00059,2021-08-15,0,4,0,2,0
1233,H00059,2021-08-16,0,4,0,2,0
1234,H00059,2021-08-17,0,4,0,2,0
1235,H00059,2021-08-18,0,4,0,2,0
1236,H00059,2021-08-19,0,4,0,2,0
1237,H00059,2021-08-20,0,4,0,2,0
1238,H00059,2021-08-21,0,4,0,2,0
1239,H00060,2021-08-01,0,4,0,2,0
1240,H00060,2021-08-02,0,4,0,2,0
1241,H00060,2021-08-03,0,4,0,2,0
1242,H00060,2021-08-04,0,4,0,2,0
1243,H00060,2021-08-05,0,4,0,2,0
1244,H00060,2021-08-06,0,4,0,1,0
1245,H00060,2021-08-07,0,4,0,1,0
1246,H00060,2021-08-08,0,4,0,1,0
1247,H00060,2021-08-09,0,4,0,1,0
1248,H00060,2021-08-10,0,4,0,1,0
1249,H00060,2021-08-11,0,4,0,2,0
1250,H00060,2021-08-12,0,4,0,2,0
1251,H00060,2021-08-13,0,4,0,2,0
1252,H00060,2021-08-14,0,4,0,2,0
1253,H00060,2021-08-15,0,4,0,2,0
1254,H00060,2021-08-16,0,4,0,2,0
1255,H00060,2021-08-17,0,4,0,2,0
1256,H00060,2021-08-18,0,4,0,2,0
1257,H00060,2021-08-19,0,4,0,2,0
1258,H00060,2021-08-20,0,4,0,2,0
1259,H00060,2021-08-21,0,4,0,2,0
1260,H00061,2021-08-01,0,5,0,0,0
1261,H00061,2021-08-02,0,5,0,0,0
1262,H00061,2021-08-03,0,5,0,0,0
1263,H00061,2021-08-04,0,5,0,0,0
1264,H00061,2021-08-05,0,5,0,0,0
1265,H00061,2021-08-06,0,5,0,0,0
1266,H00061,2021-08-07,0,5,0,0,0
1267,H00061,2021-08-08,0,5,0,0,0
1268,H00061,2021-08-09,0,5,0,0,0
1269,H00061,2021-08-10,0,5,0,0,0
1270,H00061,2021-08-11,0,5,0,0,0
1271,H00061,2021-08-12,0,5,0,0,0
1272,H00061,2021-08-13,0,5,0,0,0
1273,H00061,2021-08-14,0,5,0,0,0
1274,H00061,2021-08-15,0,5,0,0,0
1275,H00061,2021-08-16,0,5,0,0,0
1276,H00061,2021-08-17,0,5,0,0,0
1277,H00061,2021-08-18,0,5,0,0,0
1278,H00061,2021-08-19,0,5,0,0,0
1279,H00061,2021-08-20,0,5,0,0,0
1280,H00061,2021-08-21,0,5,0,0,0
1281,H00062,2021-08-01,0,24,4,0,0
1282,H00062,2021-08-02,0,24,4,0,0
1283,H00062,2021-08-03,0,24,4,0,0
1284,H00062,2021-08-04,0,24,4,0,0
1285,H00062,2021-08-05,0,24,4,0,0
1286,H00062,2021-08-06,0,24,4,0,0
1287,H00062,2021-08-07,0,24,4,0,0
1288,H00062,2021-08-08,0,24,4,0,0
1289,H00062,2021-08-09,0,24,4,0,0
1290,H00062,2021-08-10,0,24,4,0,0
1291,H00062,2021-08-11,0,24,4,0,0
1292,H00062,2021-08-12,0,24,4,0,0
1293,H00062,2021-08-13,0,24,4,0,0
1294,H00062,2021-08-14,0,24,4,0,0
1295,H00062,2021-08-15,0,24,4,0,0
1296,H00062,2021-08-16,0,24,4,0,0
1297,H00062,2021-08-17,0,24,4,0,0
1298,H00062,2021-08-18,0,24,4,0,0
1299,H00062,2021-08-19,0,24,4,0,0
1300,H00062,2021-08-20,0,24,4,0,0
1301,H00062,2021-08-21,0,24,4,0,0
1302,H00063,2021-08-01,0,0,3,6,0
1303,H00063,2021-08-02,0,0,3,6,0
1304,H00063,2021-08-03,0,0,3,6,0
1305,H00063,2021-08-04,0,0,3,6,0
1306,H00063,2021-08-05,0,0,3,6,0
1307,H00063,2021-08-06,0,0,3,6,0
1308,H00063,2021-08-07,0,0,3,5,0
1309,H00063,2021-08-08,0,0,3,5,0
1310,H00063,2021-08-09,0,0,3,5,0
1311,H00063,2021-08-10,0,0,3,4,0
1312,H00063,2021-08-11,0,0,3,6,0
1313,H00063,2021-08-12,0,0,3,6,0
1314,H00063,2021-08-13,0,0,3,6,0
1315,H00063,2021-08-14,0,0,3,6,0
1316,H00063,2021-08-15,0,0,3,6,0
1317,H00063,2021-08-16,0,0,3,6,0
1318,H00063,2021-08-17,0,0,3,6,0
1319,H00063,2021-08-18,0,0,3,6,0
1320,H00063,2021-08-19,0,0,3,6,0
1321,H00063,2021-08-20,0,0,3,6,0
1322,H00063,2021-08-21,0,0,3,6,0
1323,H00064,2021-08-01,0,7,0,26,0
1324,H00064,2021-08-02,0,7,0,26,0
1325,H00064,2021-08-03,0,7,0,26,0
1326,H00064,2021-08-04,0,7,0,26,0
1327,H00064,2021-08-05,0,7,0,26,0
1328,H00064,2021-08-06,0,7,0,25,0
1329,H00064,2021-08-07,0,7,0,20,0
1330,H00064,2021-08-08,0,7,0,18,0
1331,H00064,2021-08-09,0,7,0,17,0
1332,H00064,2021-08-10,0,7,0,16,0
1333,H00064,2021-08-11,0,7,0,26,0
1334,H00064,2021-08-12,0,7,0,26,0
1335,H00064,2021-08-13,0,7,0,26,0
1336,H00064,2021-08-14,0,7,0,26,0
1337,H00064,2021-08-15,0,7,0,26,0
1338,H00064,2021-08-16,0,7,0,26,0
1339,H00064,2021-08-17,0,7,0,26,0
1340,H00064,2021-08-18,0,7,0,26,0
1341,H00064,2021-08-19,0,7,0,26,0
1342,H00064,2021-08-20,0,7,0,26,0
1343,H00064,2021-08-21,0,7,0,26,0
1344,H00065,2021-08-01,0,51,28,0,0
1345,H00065,2021-08-02,0,51,28,0,0
1346,H00065,2021-08-03,0,51,28,0,0
1347,H00065,2021-08-04,0,51,28,0,0
1348,H00065,2021-08-05,0,51,28,0,0
1349,H00065,2021-08-06,0,51,28,0,0
1350,H00065,2021-08-07,0,51,28,0,0
1351,H00065,2021-08-08,0,51,28,0,0
1352,H00065,2021-08-09,0,51,28,0,0
1353,H00065,2021-08-10,0,51,28,0,0
1354,H00065,2021-08-11,0,51,28,0,0
1355,H00065,2021-08-12,0,51,28,0,0
1356,H00065,2021-08-13,0,51,28,0,0
1357,H00065,2021-08-14,0,51,28,0,0
1358,H00065,2021-08-15,0,51,28,0,0
1359,H00065,2021-08-16,0,51,28,0,0
1360,H00065,2021-08-17,0,51,28,0,0
1361,H00065,2021-08-18,0,51,28,0,0
1362,H00065,2021-08-19,0,51,28,0,0
1363,H00065,2021-08-20,0,51,28,0,0
1364,H00065,2021-08-21,0,51,28,0,0
1365,H00066,2021-08-01,0,11,0,1,0
1366,H00066,2021-08-02,0,11,0,1,0
1367,H00066,2021-08-03,0,11,0,1,0
1368,H00066,2021-08-04,0,11,0,1,0
1369,H00066,2021-08-05,0,11,0,1,0
1370,H00066,2021-08-06,0,11,0,1,0
1371,H00066,2021-08-07,0,11,0,1,0
1372,H00066,2021-08-08,0,11,0,1,0
1373,H00066,2021-08-09,0,11,0,0,0
1374,H00066,2021-08-10,0,11,0,-1,0
1375,H00066,2021-08-11,0,11,0,1,0
1376,H00066,2021-08-12,0,11,0,1,0
1377,H00066,2021-08-13,0,11,0,1,0
1378,H00066,2021-08-14,0,11,0,1,0
1379,H00066,2021-08-15,0,11,0,1,0
1380,H00066,2021-08-16,0,11,0,1,0
1381,H00066,2021-08-17,0,11,0,1,0
1382,H00066,2021-08-18,0,11,0,1,0
1383,H00066,2021-08-19,0,11,0,1,0
1384,H00066,2021-08-20,0,11,0,1,0
1385,H00066,2021-08-21,0,11,0,1,0
1386,H00067,2021-08-01,0,0,10,7,0
1387,H00067,2021-08-02,0,0,10,7,0
1388,H00067,2021-08-03,0,0,10,7,0
1389,H00067,2021-08-04,0,0,10,7,0
1390,H00067,2021-08-05,0,0,10,7,0
1391,H00067,2021-08-06,0,0,10,7,0
1392,H00067,2021-08-07,0,0,10,6,0
1393,H00067,2021-08-08,0,0,10,6,0
1394,H00067,2021-08-09,0,0,10,6,0
1395,H00067,2021-08-10,0,0,10,5,0
1396,H00067,2021-08-11,0,0,10,7,0
1397,H00067,2021-08-12,0,0,10,7,0
1398,H00067,2021-08-13,0,0,10,7,0
1399,H00067,2021-08-14,0,0,10,7,0
1400,H00067,2021-08-15,0,0,10,7,0
1401,H00067,2021-08-16,0,0,10,7,0
1402,H00067,2021-08-17,0,0,10,7,0
1403,H00067,2021-08-18,0,0,10,7,0
1404,H00067,2021-08-19,0,0,10,7,0
1405,H00067,2021-08-20,0,0,10,7,0
1406,H00067,2021-08-21,0,0,10,7,0
1407,H00068,2021-08-01,0,0,1,0,0
1408,H00068,2021-08-02,0,0,1,0,0
1409,H00068,2021-08-03,0,0,1,0,0
1410,H00068,2021-08-04,0,0,1,0,0
1411,H00068,2021-08-05,0,0,1,0,0
1412,H00068,2021-08-06,0,0,1,0,0
1413,H00068,2021-08-07,0,0,1,0,0
1414,H00068,2021-08-08,0,0,1,0,0
1415,H00068,2021-08-09,0,0,1,0,0
1416,H00068,2021-08-10,0,0,1,0,0
1417,H00068,2021-08-11,0,0,1,0,0
1418,H00068,2021-08-12,0,0,1,0,0
1419,H00068,2021-08-13,0,0,1,0,0
1420,H00068,2021-08-14,0,0,1,0,0
1421,H00068,2021-08-15,0,0,1,0,0
1422,H00068,2021-08-16,0,0,1,0,0
1423,H00068,2021-08-17,0,0,1,0,0
1424,H00068,2021-08-18,0,0,1,0,0
1425,H00068,2021-08-19,0,0,1,0,0
1426,H00068,2021-08-20,0,0,1,0,0
1427,H00068,2021-08-21,0,0,1,0,0
1428,H00069,2021-08-01,0,2,0,9,0
1429,H00069,2021-08-02,0,2,0,9,0
1430,H00069,2021-08-03,0,2,0,9,0
1431,H00069,2021-08-04,0,2,0,9,0
1432,H00069,2021-08-05,0,2,0,9,0
1433,H00069,2021-08-06,0,2,0,7,0
1434,H00069,2021-08-07,0,2,0,7,0
1435,H00069,2021-08-08,0,2,0,6,0
1436,H00069,2021-08-09,0,2,0,4,0
1437,H00069,2021-08-10,0,2,0,3,0
1438,H00069,2021-08-11,0,2,0,9,0
1439,H00069,2021-08-12,0,2,0,9,0
1440,H00069,2021-08-13,0,2,0,9,0
1441,H00069,2021-08-14,0,2,0,9,0
1442,H00069,2021-08-15,0,2,0,9,0
1443,H00069,2021-08-16,0,2,0,9,0
1444,H00069,2021-08-17,0,2,0,9,0
1445,H00069,2021-08-18,0,2,0,9,0
1446,H00069,2021-08-19,0,2,0,9,0
1447,H00069,2021-08-20,0,2,0,9,0
1448,H00069,2021-08-21,0,2,0,9,0
1449,H00070,2021-08-01,8,64,0,0,0
1450,H00070,2021-08-02,8,64,0,0,0
1451,H00070,2021-08-03,8,64,0,0,0
1452,H00070,2021-08-04,8,64,0,0,0
1453,H00070,2021-08-05,8,64,0,0,0
1454,H00070,2021-08-06,8,64,0,0,0
1455,H00070,2021-08-07,8,64,0,0,0
1456,H00070,2021-08-08,8,64,0,0,0
1457,H00070,2021-08-09,8,64,0,0,0
1458,H00070,2021-08-10,8,64,0,0,0
1459,H00070,2021-08-11,8,64,0,0,0
1460,H00070,2021-08-12,8,64,0,0,0
1461,H00070,2021-08-13,8,64,0,0,0
1462,H00070,2021-08-14,8,64,0,0,0
1463,H00070,2021-08-15,8,64,0,0,0
1464,H00070,2021-08-16,8,64,0,0,0
1465,H00070,2021-08-17,8,64,0,0,0
1466,H00070,2021-08-18,8,64,0,0,0
1467,H00070,2021-08-19,8,64,0,0,0
1468,H00070,2021-08-20,8,64,0,0,0
1469,H00070,2021-08-21,8,64,0,0,0
1470,H00071,2021-08-01,0,0,5,0,0
1471,H00071,2021-08-02,0,0,5,0,0
1472,H00071,2021-08-03,0,0,5,0,0
1473,H00071,2021-08-04,0,0,5,0,0
1474,H00071,2021-08-05,0,0,5,0,0
1475,H00071,2021-08-06,0,0,5,0,0
1476,H00071,2021-08-07,0,0,5,0,0
1477,H00071,2021-08-08,0,0,5,0,0
1478,H00071,2021-08-09,0,0,5,0,0
1479,H00071,2021-08-10,0,0,5,0,0
1480,H00071,2021-08-11,0,0,5,0,0
1481,H00071,2021-08-12,0,0,5,0,0
1482,H00071,2021-08-13,0,0,5,0,0
1483,H00071,2021-08-14,0,0,5,0,0
1484,H00071,2021-08-15,0,0,5,0,0
1485,H00071,2021-08-16,0,0,5,0,0
1486,H00071,2021-08-17,0,0,5,0,0
1487,H00071,2021-08-18,0,0,5,0,0
1488,H00071,2021-08-19,0,0,5,0,0
1489,H00071,2021-08-20,0,0,5,0,0
1490,H00071,2021-08-21,0,0,5,0,0
1491,H00072,2021-08-01,0,0,12,0,0
1492,H00072,2021-08-02,0,0,12,0,0
1493,H00072,2021-08-03,0,0,12,0,0
1494,H00072,2021-08-04,0,0,12,0,0
1495,H00072,2021-08-05,0,0,12,0,0
1496,H00072,2021-08-06,0,0,12,0,0
1497,H00072,2021-08-07,0,0,12,0,0
1498,H00072,2021-08-08,0,0,12,0,0
1499,H00072,2021-08-09,0,0,12,0,0
1500,H00072,2021-08-10,0,0,12,0,0
1501,H00072,2021-08-11,0,0,12,0,0
1502,H00072,2021-08-12,0,0,12,0,0
1503,H00072,2021-08-13,0,0,12,0,0
1504,H00072,2021-08-14,0,0,12,0,0
1505,H00072,2021-08-15,0,0,12,0,0
1506,H00072,2021-08-16,0,0,12,0,0
1507,H00072,2021-08-17,0,0,12,0,0
1508,H00072,2021-08-18,0,0,12,0,0
1509,H00072,2021-08-19,0,0,12,0,0
1510,H00072,2021-08-20,0,0,12,0,0
1511,H00072,2021-08-21,0,0,12,0,0
1512,H00073,2021-08-01,0,0,5,7,0
1513,H00073,2021-08-02,0,0,5,7,0
1514,H00073,2021-08-03,0,0,5,7,0
1515,H00073,2021-08-04,0,0,5,7,0
1516,H00073,2021-08-05,0,0,5,7,0
1517,H00073,2021-08-06,0,0,5,6,0
1518,H00073,2021-08-07,0,0,5,5,0
1519,H00073,2021-08-08,0,0,5,5,0
1520,H00073,2021-08-09,0,0,5,5,0
1521,H00073,2021-08-10,0,0,5,5,0
1522,H00073,2021-08-11,0,0,5,7,0
1523,H00073,2021-08-12,0,0,5,7,0
1524,H00073,2021-08-13,0,0,5,7,0
1525,H00073,2021-08-14,0,0,5,7,0
1526,H00073,2021-08-15,0,0,5,7,0
1527,H00073,2021-08-16,0,0,5,7,0
1528,H00073,2021-08-17,0,0,5,7,0
1529,H00073,2021-08-18,0,0,5,7,0
1530,H00073,2021-08-19,0,0,5,7,0
1531,H00073,2021-08-20,0,0,5,7,0
1532,H00073,2021-08-21,0,0,5,7,0
1533,H00074,2021-08-01,0,3,8,0,0
1534,H00074,2021-08-02,0,3,8,0,0
1535,H00074,2021-08-03,0,3,8,0,0
1536,H00074,2021-08-04,0,3,8,0,0
1537,H00074,2021-08-05,0,3,8,0,0
1538,H00074,2021-08-06,0,3,8,0,0
1539,H00074,2021-08-07,0,3,8,0,0
1540,H00074,2021-08-08,0,3,8,0,0
1541,H00074,2021-08-09,0,3,8,0,0
1542,H00074,2021-08-10,0,3,8,0,0
1543,H00074,2021-08-11,0,3,8,0,0
1544,H00074,2021-08-12,0,3,8,0,0
1545,H00074,2021-08-13,0,3,8,0,0
1546,H00074,2021-08-14,0,3,8,0,0
1547,H00074,2021-08-15,0,3,8,0,0
1548,H00074,2021-08-16,0,3,8,0,0
1549,H00074,2021-08-17,0,3,8,0,0
1550,H00074,2021-08-18,0,3,8,0,0
1551,H00074,2021-08-19,0,3,8,0,0
1552,H00074,2021-08-20,0,3,8,0,0
1553,H00074,2021-08-21,0,3,8,0,0
1554,H00075,2021-08-01,0,2,0,0,0
1555,H00075,2021-08-02,0,2,0,0,0
1556,H00075,2021-08-03,0,2,0,0,0
1557,H00075,2021-08-04,0,2,0,0,0
1558,H00075,2021-08-05,0,2,0,0,0
1559,H00075,2021-08-06,0,2,0,0,0
1560,H00075,2021-08-07,0,2,0,0,0
1561,H00075,2021-08-08,0,2,0,0,0
1562,H00075,2021-08-09,0,2,0,0,0
1563,H00075,2021-08-10,0,2,0,0,0
1564,H00075,2021-08-11,0,2,0,0,0
1565,H00075,2021-08-12,0,2,0,0,0
1566,H00075,2021-08-13,0,2,0,0,0
1567,H00075,2021-08-14,0,2,0,0,0
1568,H00075,2021-08-15,0,2,0,0,0
1569,H00075,2021-08-16,0,2,0,0,0
1570,H00075,2021-08-17,0,2,0,0,0
1571,H00075,2021-08-18,0,2,0,0,0
1572,H00075,2021-08-19,0,2,0,0,0
1573,H00075,2021-08-20,0,2,0,0,0
1574,H00075,2021-08-21,0,2,0,0,0
1575,H00076,2021-08-01,0,2,0,0,0
1576,H00076,2021-08-02,0,2,0,0,0
1577,H00076,2021-08-03,0,2,0,0,0
1578,H00076,2021-08-04,0,2,0,0,0
1579,H00076,2021-08-05,0,2,0,0,0
1580,H00076,2021-08-06,0,2,0,0,0
1581,H00076,2021-08-07,0,2,0,0,0
1582,H00076,2021-08-08,0,2,0,0,0
1583,H00076,2021-08-09,0,2,0,0,0
1584,H00076,2021-08-10,0,2,0,0,0
1585,H00076,2021-08-11,0,2,0,0,0
1586,H00076,2021-08-12,0,2,0,0,0
1587,H00076,2021-08-13,0,2,0,0,0
1588,H00076,2021-08-14,0,2,0,0,0
1589,H00076,2021-08-15,0,2,0,0,0
1590,H00076,2021-08-16,0,2,0,0,0
1591,H00076,2021-08-17,0,2,0,0,0
1592,H00076,2021-08-18,0,2,0,0,0
1593,H00076,2021-08-19,0,2,0,0,0
1594,H00076,2021-08-20,0,2,0,0,0
1595,H00076,2021-08-21,0,2,0,0,0
1596,H00077,2021-08-01,0,3,0,0,0
1597,H00077,2021-08-02,0,3,0,0,0
1598,H00077,2021-08-03,0,3,0,0,0
1599,H00077,2021-08-04,0,3,0,0,0
1600,H00077,2021-08-05,0,3,0,0,0
1601,H00077,2021-08-06,0,3,0,0,0
1602,H00077,2021-08-07,0,3,0,0,0
1603,H00077,2021-08-08,0,3,0,0,0
1604,H00077,2021-08-09,0,3,0,0,0
1605,H00077,2021-08-10,0,3,0,0,0
1606,H00077,2021-08-11,0,3,0,0,0
1607,H00077,2021-08-12,0,3,0,0,0
1608,H00077,2021-08-13,0,3,0,0,0
1609,H00077,2021-08-14,0,3,0,0,0
1610,H00077,2021-08-15,0,3,0,0,0
1611,H00077,2021-08-16,0,3,0,0,0
1612,H00077,2021-08-17,0,3,0,0,0
1613,H00077,2021-08-18,0,3,0,0,0
1614,H00077,2021-08-19,0,3,0,0,0
1615,H00077,2021-08-20,0,3,0,0,0
1616,H00077,2021-08-21,0,3,0,0,0
1617,H00078,2021-08-01,0,3,0,0,0
1618,H00078,2021-08-02,0,3,0,0,0
1619,H00078,2021-08-03,0,3,0,0,0
1620,H00078,2021-08-04,0,3,0,0,0
1621,H00078,2021-08-05,0,3,0,0,0
1622,H00078,2021-08-06,0,3,0,0,0
1623,H00078,2021-08-07,0,3,0,0,0
1624,H00078,2021-08-08,0,3,0,0,0
1625,H00078,2021-08-09,0,3,0,0,0
1626,H00078,2021-08-10,0,3,0,0,0
1627,H00078,2021-08-11,0,3,0,0,0
1628,H00078,2021-08-12,0,3,0,0,0
1629,H00078,2021-08-13,0,3,0,0,0
1630,H00078,2021-08-14,0,3,0,0,0
1631,H00078,2021-08-15,0,3,0,0,0
1632,H00078,2021-08-16,0,3,0,0,0
1633,H00078,2021-08-17,0,3,0,0,0
1634,H00078,2021-08-18,0,3,0,0,0
1635,H00078,2021-08-19,0,3,0,0,0
1636,H00078,2021-08-20,0,3,0,0,0
1637,H00078,2021-08-21,0,3,0,0,0
1638,H00079,2021-08-01,0,3,0,0,0
1639,H00079,2021-08-02,0,3,0,0,0
1640,H00079,2021-08-03,0,3,0,0,0
1641,H00079,2021-08-04,0,3,0,0,0
1642,H00079,2021-08-05,0,3,0,0,0
1643,H00079,2021-08-06,0,3,0,0,0
1644,H00079,2021-08-07,0,3,0,0,0
1645,H00079,2021-08-08,0,3,0,0,0
1646,H00079,2021-08-09,0,3,0,0,0
1647,H00079,2021-08-10,0,3,0,0,0
1648,H00079,2021-08-11,0,3,0,0,0
1649,H00079,2021-08-12,0,3,0,0,0
1650,H00079,2021-08-13,0,3,0,0,0
1651,H00079,2021-08-14,0,3,0,0,0
1652,H00079,2021-08-15,0,3,0,0,0
1653,H00079,2021-08-16,0,3,0,0,0
1654,H00079,2021-08-17,0,3,0,0,0
1655,H00079,2021-08-18,0,3,0,0,0
1656,H00079,2021-08-19,0,3,0,0,0
1657,H00079,2021-08-20,0,3,0,0,0
1658,H00079,2021-08-21,0,3,0,0,0
1659,H00080,2021-08-01,0,0,2,0,0
1660,H00080,2021-08-02,0,0,2,0,0
1661,H00080,2021-08-03,0,0,2,0,0
1662,H00080,2021-08-04,0,0,2,0,0
1663,H00080,2021-08-05,0,0,2,0,0
1664,H00080,2021-08-06,0,0,2,0,0
1665,H00080,2021-08-07,0,0,2,0,0
1666,H00080,2021-08-08,0,0,2,0,0
1667,H00080,2021-08-09,0,0,2,0,0
1668,H00080,2021-08-10,0,0,2,0,0
1669,H00080,2021-08-11,0,0,2,0,0
1670,H00080,2021-08-12,0,0,2,0,0
1671,H00080,2021-08-13,0,0,2,0,0
1672,H00080,2021-08-14,0,0,2,0,0
1673,H00080,2021-08-15,0,0,2,0,0
1674,H00080,2021-08-16,0,0,2,0,0
1675,H00080,2021-08-17,0,0,2,0,0
1676,H00080,2021-08-18,0,0,2,0,0
1677,H00080,2021-08-19,0,0,2,0,0
1678,H00080,2021-08-20,0,0,2,0,0
1679,H00080,2021-08-21,0,0,2,0,0
1680,H00081,2021-08-01,0,4,0,0,0
1681,H00081,2021-08-02,0,4,0,0,0
1682,H00081,2021-08-03,0,4,0,0,0
1683,H00081,2021-08-04,0,4,0,0,0
1684,H00081,2021-08-05,0,4,0,0,0
1685,H00081,2021-08-06,0,4,0,0,0
1686,H00081,2021-08-07,0,4,0,0,0
1687,H00081,2021-08-08,0,4,0,0,0
1688,H00081,2021-08-09,0,4,0,0,0
1689,H00081,2021-08-10,0,4,0,0,0
1690,H00081,2021-08-11,0,4,0,0,0
1691,H00081,2021-08-12,0,4,0,0,0
1692,H00081,2021-08-13,0,4,0,0,0
1693,H00081,2021-08-14,0,4,0,0,0
1694,H00081,2021-08-15,0,4,0,0,0
1695,H00081,2021-08-16,0,4,0,0,0
1696,H00081,2021-08-17,0,4,0,0,0
1697,H00081,2021-08-18,0,4,0,0,0
1698,H00081,2021-08-19,0,4,0,0,0
1699,H00081,2021-08-20,0,4,0,0,0
1700,H00081,2021-08-21,0,4,0,0,0
1701,H00082,2021-08-01,0,10,2,0,0
1702,H00082,2021-08-02,0,10,2,0,0
1703,H00082,2021-08-03,0,10,2,0,0
1704,H00082,2021-08-04,0,10,2,0,0
1705,H00082,2021-08-05,0,10,2,0,0
1706,H00082,2021-08-06,0,10,2,0,0
1707,H00082,2021-08-07,0,10,2,0,0
1708,H00082,2021-08-08,0,10,2,0,0
1709,H00082,2021-08-09,0,10,2,0,0
1710,H00082,2021-08-10,0,10,2,0,0
1711,H00082,2021-08-11,0,10,2,0,0
1712,H00082,2021-08-12,0,10,2,0,0
1713,H00082,2021-08-13,0,10,2,0,0
1714,H00082,2021-08-14,0,10,2,0,0
1715,H00082,2021-08-15,0,10,2,0,0
1716,H00082,2021-08-16,0,10,2,0,0
1717,H00082,2021-08-17,0,10,2,0,0
1718,H00082,2021-08-18,0,10,2,0,0
1719,H00082,2021-08-19,0,10,2,0,0
1720,H00082,2021-08-20,0,10,2,0,0
1721,H00082,2021-08-21,0,10,2,0,0
1722,H00083,2021-08-01,0,20,0,3,0
1723,H00083,2021-08-02,0,20,0,3,0
1724,H00083,2021-08-03,0,20,0,3,0
1725,H00083,2021-08-04,0,20,0,3,0
1726,H00083,2021-08-05,0,20,0,3,0
1727,H00083,2021-08-06,0,20,0,3,0
1728,H00083,2021-08-07,0,20,0,2,0
1729,H00083,2021-08-08,0,20,0,2,0
1730,H00083,2021-08-09,0,20,0,2,0
1731,H00083,2021-08-10,0,20,0,1,0
1732,H00083,2021-08-11,0,20,0,3,0
1733,H00083,2021-08-12,0,20,0,3,0
1734,H00083,2021-08-13,0,20,0,3,0
1735,H00083,2021-08-14,0,20,0,3,0
1736,H00083,2021-08-15,0,20,0,3,0
1737,H00083,2021-08-16,0,20,0,3,0
1738,H00083,2021-08-17,0,20,0,3,0
1739,H00083,2021-08-18,0,20,0,3,0
1740,H00083,2021-08-19,0,20,0,3,0
1741,H00083,2021-08-20,0,20,0,3,0
1742,H00083,2021-08-21,0,20,0,3,0
1743,H00084,2021-08-01,0,38,11,11,0
1744,H00084,2021-08-02,0,38,11,11,0
1745,H00084,2021-08-03,0,38,11,11,0
1746,H00084,2021-08-04,0,38,11,11,0
1747,H00084,2021-08-05,0,38,11,11,0
1748,H00084,2021-08-06,0,38,11,9,0
1749,H00084,2021-08-07,0,38,11,9,0
1750,H00084,2021-08-08,0,38,11,8,0
1751,H00084,2021-08-09,0,38,11,8,0
1752,H00084,2021-08-10,0,38,11,8,0
1753,H00084,2021-08-11,0,38,11,11,0
1754,H00084,2021-08-12,0,38,11,11,0
1755,H00084,2021-08-13,0,38,11,11,0
1756,H00084,2021-08-14,0,38,11,11,0
1757,H00084,2021-08-15,0,38,11,11,0
1758,H00084,2021-08-16,0,38,11,11,0
1759,H00084,2021-08-17,0,38,11,11,0
1760,H00084,2021-08-18,0,38,11,11,0
1761,H00084,2021-08-19,0,38,11,11,0
1762,H00084,2021-08-20,0,38,11,11,0
1763,H00084,2021-08-21,0,38,11,11,0
1764,H00085,2021-08-01,0,13,0,3,0
1765,H00085,2021-08-02,0,13,0,3,0
1766,H00085,2021-08-03,0,13,0,3,0
1767,H00085,2021-08-04,0,13,0,3,0
1768,H00085,2021-08-05,0,13,0,3,0
1769,H00085,2021-08-06,0,13,0,3,0
1770,H00085,2021-08-07,0,13,0,3,0
1771,H00085,2021-08-08,0,13,0,3,0
1772,H00085,2021-08-09,0,13,0,3,0
1773,H00085,2021-08-10,0,13,0,3,0
1774,H00085,2021-08-11,0,13,0,3,0
1775,H00085,2021-08-12,0,13,0,3,0
1776,H00085,2021-08-13,0,13,0,3,0
1777,H00085,2021-08-14,0,13,0,3,0
1778,H00085,2021-08-15,0,13,0,3,0
1779,H00085,2021-08-16,0,13,0,3,0
1780,H00085,2021-08-17,0,13,0,3,0
1781,H00085,2021-08-18,0,13,0,3,0
1782,H00085,2021-08-19,0,13,0,3,0
1783,H00085,2021-08-20,0,13,0,3,0
